cell_id,cell_type,interval_count,unique_workers,worker_seconds,move_worker_seconds,pick_worker_seconds,wait_worker_seconds,occupied_seconds,congested_seconds,max_concurrent_workers,entropy_weight,allocation_id
EDGE:AISLE:x=13.970000:y=28.219400<->AISLE:x=14.376400:y=28.219400,edge,87,8,29.46399999999379,29.46399999999379,0.0,0.0,29.46399999999379,0.0,1,0.0,A001
EDGE:AISLE:x=13.970000:y=30.505400<->AISLE:x=14.376400:y=30.505400,edge,12,4,4.063999999999538,4.063999999999538,0.0,0.0,4.063999999999538,0.0,1,0.0,A001
EDGE:AISLE:x=13.970000:y=32.791400<->AISLE:x=14.376400:y=32.791400,edge,15,7,5.0799999999992735,5.0799999999992735,0.0,0.0,5.0799999999992735,0.0,1,0.0,A001
EDGE:AISLE:x=13.970000:y=35.077400<->AISLE:x=14.376400:y=35.077400,edge,15,7,5.079999999999359,5.079999999999359,0.0,0.0,5.079999999999359,0.0,1,0.0,A001
EDGE:AISLE:x=13.970000:y=37.363400<->AISLE:x=14.376400:y=37.363400,edge,3,3,1.0159999999997353,1.0159999999997353,0.0,0.0,1.0159999999997353,0.0,1,0.0,A001
EDGE:AISLE:x=14.376400:y=16.027400<->AISLE:x=14.833600:y=16.027400,edge,10,3,3.8099999999999405,3.8099999999999405,0.0,0.0,3.8099999999999405,0.0,1,0.0,A001
EDGE:AISLE:x=14.376400:y=19.075400<->AISLE:x=14.833600:y=19.075400,edge,39,8,14.858999999983666,14.858999999983666,0.0,0.0,14.858999999983666,0.0,1,0.0,A001
EDGE:AISLE:x=14.376400:y=21.361400<->AISLE:x=14.833600:y=21.361400,edge,36,8,13.715999999986622,13.715999999986622,0.0,0.0,13.715999999986622,0.0,1,0.0,A001
EDGE:AISLE:x=14.376400:y=23.647400<->AISLE:x=14.833600:y=23.647400,edge,6,4,2.285999999997557,2.285999999997557,0.0,0.0,2.285999999997557,0.0,1,0.0,A001
EDGE:AISLE:x=14.376400:y=25.933400<->AISLE:x=14.833600:y=25.933400,edge,13,8,4.952999999995654,4.952999999995654,0.0,0.0,4.952999999995654,0.0,1,0.0,A001
EDGE:AISLE:x=14.376400:y=28.219400<->AISLE:x=14.833600:y=28.219400,edge,81,8,30.860999999973046,30.860999999973046,0.0,0.0,30.860999999973046,0.0,1,0.0,A001
EDGE:AISLE:x=14.376400:y=30.505400<->AISLE:x=14.833600:y=30.505400,edge,12,4,4.57199999999807,4.57199999999807,0.0,0.0,4.57199999999807,0.0,1,0.0,A001
EDGE:AISLE:x=14.376400:y=32.791400<->AISLE:x=14.833600:y=32.791400,edge,13,6,4.952999999995711,4.952999999995711,0.0,0.0,4.952999999995711,0.0,1,0.0,A001
EDGE:AISLE:x=14.376400:y=35.077400<->AISLE:x=14.833600:y=35.077400,edge,13,7,4.952999999997417,4.952999999997417,0.0,0.0,4.952999999997417,0.0,1,0.0,A001
EDGE:AISLE:x=14.376400:y=37.363400<->AISLE:x=14.833600:y=37.363400,edge,3,3,1.142999999998807,1.142999999998807,0.0,0.0,1.142999999998807,0.0,1,0.0,A001
EDGE:AISLE:x=14.833600:y=16.027400<->AISLE:x=15.240000:y=16.027400,edge,8,3,2.709333333333289,2.709333333333289,0.0,0.0,2.709333333333289,0.0,1,0.0,A001
EDGE:AISLE:x=14.833600:y=19.075400<->AISLE:x=15.240000:y=19.075400,edge,39,8,13.207999999996446,13.207999999996446,0.0,0.0,13.207999999996446,0.0,1,0.0,A001
EDGE:AISLE:x=14.833600:y=21.361400<->AISLE:x=15.240000:y=21.361400,edge,32,8,10.837333333330704,10.837333333330704,0.0,0.0,10.837333333330704,0.0,1,0.0,A001
EDGE:AISLE:x=14.833600:y=23.647400<->AISLE:x=15.240000:y=23.647400,edge,6,4,2.0319999999994707,2.0319999999994707,0.0,0.0,2.0319999999994707,0.0,1,0.0,A001
EDGE:AISLE:x=14.833600:y=25.933400<->AISLE:x=15.240000:y=25.933400,edge,11,8,3.725333333332401,3.725333333332401,0.0,0.0,3.725333333332401,0.0,1,0.0,A001
EDGE:AISLE:x=14.833600:y=28.219400<->AISLE:x=15.240000:y=28.219400,edge,85,8,28.786666666660054,28.786666666660054,0.0,0.0,28.786666666660054,0.0,1,0.0,A001
EDGE:AISLE:x=14.833600:y=30.505400<->AISLE:x=15.240000:y=30.505400,edge,12,4,4.063999999999538,4.063999999999538,0.0,0.0,4.063999999999538,0.0,1,0.0,A001
EDGE:AISLE:x=14.833600:y=32.791400<->AISLE:x=15.240000:y=32.791400,edge,11,6,3.7253333333326566,3.7253333333326566,0.0,0.0,3.7253333333326566,0.0,1,0.0,A001
EDGE:AISLE:x=14.833600:y=35.077400<->AISLE:x=15.240000:y=35.077400,edge,11,7,3.7253333333329692,3.7253333333329692,0.0,0.0,3.7253333333329692,0.0,1,0.0,A001
EDGE:AISLE:x=14.833600:y=37.363400<->AISLE:x=15.240000:y=37.363400,edge,3,3,1.0159999999997353,1.0159999999997353,0.0,0.0,1.0159999999997353,0.0,1,0.0,A001
EDGE:AISLE:x=15.240000:y=16.027400<->AISLE:x=15.646400:y=16.027400,edge,6,3,2.031999999999977,2.031999999999977,0.0,0.0,2.031999999999977,0.0,1,0.0,A001
EDGE:AISLE:x=15.240000:y=19.075400<->AISLE:x=15.646400:y=19.075400,edge,33,8,11.175999999997202,11.175999999997202,0.0,0.0,11.175999999997202,0.0,1,0.0,A001
EDGE:AISLE:x=15.240000:y=21.361400<->AISLE:x=15.646400:y=21.361400,edge,28,8,9.482666666664286,9.482666666664286,0.0,0.0,9.482666666664286,0.0,1,0.0,A001
EDGE:AISLE:x=15.240000:y=23.647400<->AISLE:x=15.646400:y=23.647400,edge,6,4,2.0319999999994707,2.0319999999994707,0.0,0.0,2.0319999999994707,0.0,1,0.0,A001
EDGE:AISLE:x=15.240000:y=25.933400<->AISLE:x=15.646400:y=25.933400,edge,11,8,3.725333333332401,3.725333333332401,0.0,0.0,3.725333333332401,0.0,1,0.0,A001
EDGE:AISLE:x=15.240000:y=28.219400<->AISLE:x=15.646400:y=28.219400,edge,87,8,29.463999999993824,29.463999999993828,0.0,0.0,29.463999999993824,0.0,1,0.0,A001
