codCustomer;orderNumber;orderToCollect;Reference;Size (US);quantity (units);creationDate;waveNumber;operator
C0000002            ;124391;36;8D9SAW;9;1;19/10/2023 07:15;43155;Operator_3
C0000002            ;124391;34;V7JUQL;7;1;19/10/2023 07:15;43155;Operator_3
C0000002            ;124391;29;EUMBM7;9;1;19/10/2023 07:15;43155;Operator_3
C0000002            ;124391;28;EUMBM7;85;1;19/10/2023 07:15;43155;Operator_3
C0000002            ;124391;27;EUMBM7;8;1;19/10/2023 07:15;43155;Operator_3
C0000002            ;124391;26;EUMBM7;75;1;19/10/2023 07:15;43155;Operator_3
C0000002            ;124391;25;EUMBM7;7;1;19/10/2023 07:15;43155;Operator_3
C0000002            ;124391;19;WRRW1W;9;2;19/10/2023 07:15;43155;Operator_3
C0000002            ;124391;18;WRRW1W;7;1;19/10/2023 07:15;43155;Operator_3
C0000002            ;124391;17;WRRW1W;6;1;19/10/2023 07:15;43155;Operator_3
C0000002            ;124391;10;TNAHD4;9;1;19/10/2023 07:15;43155;Operator_3
C0000002            ;124391;9;TNAHD4;85;1;19/10/2023 07:15;43155;Operator_3
C0000002            ;124391;3;UNPPMJ;85;1;19/10/2023 07:15;43155;Operator_3
C0000002            ;124391;2;Y813MQ;75;1;19/10/2023 07:15;43155;Operator_3
C0000997            ;124390;1;PP9DNA;105;1;19/10/2023 07:14;43154;Operator_1
C0000997            ;124389;1;9KHDG3;11;1;19/10/2023 07:14;43154;Operator_1
C0000997            ;124388;1;7BU1V7;9;1;19/10/2023 07:14;43154;Operator_1
C0000996            ;124387;1;56TC1Z;105;1;19/10/2023 07:14;43154;Operator_1
C0000819            ;124386;1;9S4AF8;13;1;19/10/2023 07:14;43154;Operator_1
C0000819            ;124385;1;9S4AF8;13;1;19/10/2023 07:14;43154;Operator_1
C0000819            ;124384;1;9S4AF8;13;1;19/10/2023 07:14;43154;Operator_1
C0000762            ;124383;1;NM6C73;12;1;19/10/2023 07:14;43154;Operator_1
C0000758            ;124382;1;Z8KPP8;10;1;19/10/2023 07:14;43154;Operator_1
C0000747            ;124381;1;U95NWB;9;1;19/10/2023 07:14;43154;Operator_1
C0000728            ;124380;6;CD1NU9;13;2;18/10/2023 11:22;43153;Operator_1
C0000728            ;124380;5;CD1NU9;11;1;18/10/2023 11:22;43152;Operator_5
C0000728            ;124380;4;CD1NU9;105;2;18/10/2023 11:22;43152;Operator_5
C0000728            ;124380;3;CD1NU9;10;4;18/10/2023 11:22;43152;Operator_5
C0000728            ;124380;2;CD1NU9;95;4;18/10/2023 11:22;43152;Operator_5
C0000728            ;124380;1;CD1NU9;9;5;18/10/2023 11:22;43152;Operator_5
C0000721            ;124379;7;WH1BJI;12;1;18/10/2023 11:22;43152;Operator_5
C0000721            ;124379;6;WH1BJI;11;3;18/10/2023 11:22;43152;Operator_5
C0000721            ;124379;5;WH1BJI;105;3;18/10/2023 11:22;43152;Operator_5
C0000721            ;124379;4;WH1BJI;9;1;18/10/2023 11:22;43152;Operator_5
C0000721            ;124379;4;WH1BJI;9;2;18/10/2023 11:22;43151;Operator_1
C0000721            ;124379;3;WGHG3L;12;1;18/10/2023 11:22;43151;Operator_1
C0000721            ;124379;2;I1KDJ0;11;3;18/10/2023 11:22;43151;Operator_1
C0000721            ;124379;1;I1KDJ0;10;4;18/10/2023 11:22;43151;Operator_1
C0000711            ;124378;3;KTDZY0;75;1;18/10/2023 11:22;43151;Operator_1
C0000711            ;124378;2;32ZKOX;10;1;18/10/2023 11:22;43151;Operator_1
C0000711            ;124378;1;UNPPMJ;85;1;18/10/2023 11:22;43151;Operator_1
C0000695            ;124377;1;9KHDG3;7;1;18/10/2023 11:22;43151;Operator_1
C0000695            ;124376;1;9KHDG3;7;1;18/10/2023 11:22;43151;Operator_1
C0000692            ;124375;1;Z8KPP8;9;1;18/10/2023 11:22;43151;Operator_1
C0000629            ;124374;16;8N10W9;15;1;18/10/2023 11:22;43151;Operator_1
C0000629            ;124374;15;8N10W9;12;2;18/10/2023 11:22;43151;Operator_1
C0000629            ;124374;14;8N10W9;11;2;18/10/2023 11:22;43151;Operator_1
C0000629            ;124374;7;2T1DJM;15;1;18/10/2023 11:22;43151;Operator_1
C0000629            ;124374;6;2T1DJM;14;1;18/10/2023 11:22;43151;Operator_1
C0000629            ;124374;5;2T1DJM;12;1;18/10/2023 11:22;43151;Operator_1
C0000629            ;124374;13;8N10W9;105;1;18/10/2023 11:22;43150;Operator_3
C0000629            ;124374;12;8N10W9;10;2;18/10/2023 11:22;43150;Operator_3
C0000629            ;124374;11;8N10W9;95;2;18/10/2023 11:22;43150;Operator_3
C0000629            ;124374;10;8N10W9;9;2;18/10/2023 11:22;43150;Operator_3
C0000629            ;124374;9;8N10W9;85;1;18/10/2023 11:22;43150;Operator_3
C0000629            ;124374;8;8N10W9;7;1;18/10/2023 11:22;43150;Operator_3
C0000629            ;124374;4;2T1DJM;11;1;18/10/2023 11:22;43150;Operator_3
C0000629            ;124374;3;2T1DJM;105;1;18/10/2023 11:22;43150;Operator_3
C0000629            ;124374;2;2T1DJM;95;1;18/10/2023 11:22;43150;Operator_3
C0000629            ;124374;1;2T1DJM;85;1;18/10/2023 11:22;43150;Operator_3
C0000577            ;124373;11;7BU1V7;10;1;18/10/2023 11:22;43150;Operator_3
C0000577            ;124373;10;XUZJ74;12;1;18/10/2023 11:22;43150;Operator_3
C0000577            ;124373;9;XUZJ74;105;1;18/10/2023 11:22;43150;Operator_3
C0000577            ;124373;8;XUZJ74;95;1;18/10/2023 11:22;43150;Operator_3
C0000577            ;124373;7;SMMRK3;14;1;18/10/2023 11:22;43150;Operator_3
C0000577            ;124373;6;SMMRK3;11;1;18/10/2023 11:22;43150;Operator_3
C0000577            ;124373;5;SMMRK3;105;1;18/10/2023 11:22;43150;Operator_3
C0000577            ;124373;4;SMMRK3;95;1;18/10/2023 11:22;43150;Operator_3
C0000577            ;124373;3;SMMRK3;9;1;18/10/2023 11:22;43150;Operator_3
C0000577            ;124373;2;8N10W9;95;2;18/10/2023 11:22;43150;Operator_3
C0000577            ;124373;1;8N10W9;7;7;18/10/2023 11:22;43149;Operator_5
C0000568            ;124372;1;RUUOCB;105;1;18/10/2023 11:22;43149;Operator_5
C0000553            ;124371;3;K3YA1X;12;1;18/10/2023 11:22;43149;Operator_5
C0000553            ;124371;2;K3YA1X;11;1;18/10/2023 11:22;43149;Operator_5
C0000553            ;124371;1;K3YA1X;9;1;18/10/2023 11:22;43149;Operator_5
C0000497            ;124370;10;8N10W9;13;1;18/10/2023 11:22;43149;Operator_5
C0000497            ;124370;9;8N10W9;12;1;18/10/2023 11:22;43149;Operator_5
C0000497            ;124370;8;8N10W9;11;1;18/10/2023 11:22;43149;Operator_5
C0000497            ;124370;7;8N10W9;105;1;18/10/2023 11:22;43149;Operator_5
C0000497            ;124370;6;8N10W9;10;1;18/10/2023 11:22;43149;Operator_5
C0000497            ;124370;5;8N10W9;95;1;18/10/2023 11:22;43149;Operator_5
C0000497            ;124370;4;8N10W9;9;1;18/10/2023 11:22;43149;Operator_5
C0000497            ;124370;3;8N10W9;85;1;18/10/2023 11:22;43149;Operator_5
C0000497            ;124370;2;8N10W9;8;1;18/10/2023 11:22;43149;Operator_5
C0000497            ;124370;1;8N10W9;75;1;18/10/2023 11:22;43149;Operator_5
C0000473            ;124369;20;WH1BJI;12;1;18/10/2023 11:22;43149;Operator_5
C0000473            ;124369;19;WH1BJI;105;1;18/10/2023 11:22;43149;Operator_5
C0000473            ;124369;18;2OAVPY;12;1;18/10/2023 11:22;43149;Operator_5
C0000473            ;124369;17;2OAVPY;95;1;18/10/2023 11:22;43149;Operator_5
C0000473            ;124369;16;2OAVPY;8;1;18/10/2023 11:22;43149;Operator_5
C0000473            ;124369;15;8N10W9;11;4;18/10/2023 11:22;43148;Operator_3
C0000473            ;124369;14;8N10W9;105;3;18/10/2023 11:22;43148;Operator_3
C0000473            ;124369;13;8N10W9;10;3;18/10/2023 11:22;43148;Operator_3
C0000473            ;124369;12;8N10W9;95;2;18/10/2023 11:22;43148;Operator_3
C0000473            ;124369;11;8N10W9;9;2;18/10/2023 11:22;43148;Operator_3
C0000473            ;124369;7;ZRCYSH;11;1;18/10/2023 11:22;43148;Operator_3
C0000473            ;124369;6;ZRCYSH;105;1;18/10/2023 11:22;43148;Operator_3
C0000473            ;124369;5;ZRCYSH;10;1;18/10/2023 11:22;43148;Operator_3
C0000473            ;124369;4;ZRCYSH;95;2;18/10/2023 11:22;43148;Operator_3
C0000473            ;124369;3;ZRCYSH;9;1;18/10/2023 11:22;43148;Operator_3
C0000473            ;124369;2;TNAHD4;95;1;18/10/2023 11:22;43148;Operator_3
C0000473            ;124369;1;JEGRCL;105;3;18/10/2023 11:22;43148;Operator_3
C0000473            ;124369;11;8N10W9;9;1;18/10/2023 11:22;43147;Operator_5
C0000473            ;124369;10;8N10W9;85;1;18/10/2023 11:22;43147;Operator_5
C0000473            ;124369;9;8N10W9;8;1;18/10/2023 11:22;43147;Operator_5
C0000473            ;124369;8;8N10W9;7;1;18/10/2023 11:22;43147;Operator_5
C0000459            ;124368;26;SMMRK3;9;1;18/10/2023 11:22;43147;Operator_5
C0000459            ;124368;25;8N10W9;13;1;18/10/2023 11:22;43147;Operator_5
C0000459            ;124368;24;8N10W9;11;1;18/10/2023 11:22;43147;Operator_5
C0000459            ;124368;23;8N10W9;105;1;18/10/2023 11:22;43147;Operator_5
C0000459            ;124368;22;8N10W9;10;1;18/10/2023 11:22;43147;Operator_5
C0000459            ;124368;19;2T1DJM;10;1;18/10/2023 11:22;43147;Operator_5
C0000459            ;124368;17;56TC1Z;13;1;18/10/2023 11:22;43147;Operator_5
C0000459            ;124368;16;NJVZEL;95;1;18/10/2023 11:22;43147;Operator_5
C0000459            ;124368;14;IA7X1P;95;1;18/10/2023 11:22;43147;Operator_5
C0000459            ;124368;13;W25EZN;11;1;18/10/2023 11:22;43147;Operator_5
C0000459            ;124368;10;KTDZY0;12;1;18/10/2023 11:22;43147;Operator_5
C0000459            ;124368;9;AKP0A7;11;1;18/10/2023 11:22;43147;Operator_5
C0000459            ;124368;8;AKP0A7;105;1;18/10/2023 11:22;43147;Operator_5
C0000459            ;124368;7;AKP0A7;10;1;18/10/2023 11:22;43147;Operator_5
C0000459            ;124368;6;AKP0A7;95;2;18/10/2023 11:22;43147;Operator_5
C0000459            ;124368;5;Z8KPP8;12;1;18/10/2023 11:22;43147;Operator_5
C0000459            ;124368;4;WGHG3L;105;1;18/10/2023 11:22;43147;Operator_5
C0000459            ;124368;3;WRRW1W;105;1;18/10/2023 11:22;43147;Operator_5
C0000459            ;124368;1;JEGRCL;10;1;18/10/2023 11:22;43147;Operator_5
C0000459            ;124368;21;8N10W9;95;1;18/10/2023 11:22;43146;Operator_1
C0000459            ;124368;20;8N10W9;9;1;18/10/2023 11:22;43146;Operator_1
C0000459            ;124368;18;2T1DJM;8;1;18/10/2023 11:22;43146;Operator_1
C0000459            ;124368;15;NJVZEL;85;1;18/10/2023 11:22;43146;Operator_1
C0000459            ;124368;12;W25EZN;95;1;18/10/2023 11:22;43146;Operator_1
C0000459            ;124368;11;W25EZN;9;1;18/10/2023 11:22;43146;Operator_1
C0000459            ;124368;2;WRRW1W;85;1;18/10/2023 11:22;43146;Operator_1
C0000414            ;124367;2;E5CISL;10;1;18/10/2023 11:22;43146;Operator_1
C0000414            ;124367;1;E5CISL;9;1;18/10/2023 11:22;43146;Operator_1
C0000374            ;124366;3;XUZJ74;9;1;18/10/2023 11:22;43146;Operator_1
C0000374            ;124366;2;AKP0A7;12;1;18/10/2023 11:22;43146;Operator_1
C0000374            ;124366;1;800OVF;11;1;18/10/2023 11:22;43146;Operator_1
C0000341            ;124365;2;CU53FM;12;1;18/10/2023 11:22;43146;Operator_1
C0000341            ;124365;1;CU53FM;10;1;18/10/2023 11:22;43146;Operator_1
C0000243            ;124364;4;7BU1V7;12;2;18/10/2023 11:22;43146;Operator_1
C0000243            ;124364;3;XUZJ74;12;1;18/10/2023 11:22;43146;Operator_1
C0000243            ;124364;2;8N10W9;9;1;18/10/2023 11:22;43146;Operator_1
C0000243            ;124364;1;2T1DJM;9;1;18/10/2023 11:22;43146;Operator_1
C0000243            ;124363;2;Q50W5L;105;1;18/10/2023 11:22;43146;Operator_1
C0000243            ;124363;1;V7JUQL;8;1;18/10/2023 11:22;43146;Operator_1
C0000237            ;124362;15;XUZJ74;12;1;18/10/2023 11:22;43146;Operator_1
C0000237            ;124362;13;SMMRK3;13;2;18/10/2023 11:22;43146;Operator_1
C0000237            ;124362;14;XUZJ74;11;1;18/10/2023 11:22;43145;Operator_5
C0000237            ;124362;12;SMMRK3;10;1;18/10/2023 11:22;43145;Operator_5
C0000237            ;124362;11;SMMRK3;95;1;18/10/2023 11:22;43145;Operator_5
C0000237            ;124362;10;8N10W9;11;1;18/10/2023 11:22;43145;Operator_5
C0000237            ;124362;9;8N10W9;105;1;18/10/2023 11:22;43145;Operator_5
C0000237            ;124362;8;8N10W9;10;1;18/10/2023 11:22;43145;Operator_5
C0000237            ;124362;7;8N10W9;95;1;18/10/2023 11:22;43145;Operator_5
C0000237            ;124362;6;8N10W9;85;1;18/10/2023 11:22;43145;Operator_5
C0000237            ;124362;5;2T1DJM;14;1;18/10/2023 11:22;43145;Operator_5
C0000237            ;124362;4;2T1DJM;11;1;18/10/2023 11:22;43145;Operator_5
C0000237            ;124362;3;2T1DJM;10;1;18/10/2023 11:22;43145;Operator_5
C0000237            ;124362;2;ZRCYSH;13;2;18/10/2023 11:22;43145;Operator_5
C0000237            ;124362;1;37VA62;13;1;18/10/2023 11:22;43145;Operator_5
C0000237            ;124361;1;37VA62;12;1;18/10/2023 11:22;43145;Operator_5
C0000223            ;124360;1;HLOISD;10;1;18/10/2023 11:22;43145;Operator_5
C0000194            ;124359;6;8N10W9;13;1;18/10/2023 11:22;43145;Operator_5
C0000194            ;124359;5;8N10W9;11;4;18/10/2023 11:22;43145;Operator_5
C0000194            ;124359;4;8N10W9;105;2;18/10/2023 11:22;43145;Operator_5
C0000194            ;124359;3;8N10W9;10;1;18/10/2023 11:22;43145;Operator_5
C0000194            ;124359;3;8N10W9;10;1;18/10/2023 11:22;43144;Operator_6
C0000194            ;124359;2;8N10W9;95;1;18/10/2023 11:22;43144;Operator_6
C0000194            ;124359;1;8N10W9;9;1;18/10/2023 11:22;43144;Operator_6
C0000184            ;124358;4;I1KDJ0;13;1;18/10/2023 11:22;43144;Operator_6
C0000184            ;124358;3;I1KDJ0;85;1;18/10/2023 11:22;43144;Operator_6
C0000184            ;124358;2;I1KDJ0;8;2;18/10/2023 11:22;43144;Operator_6
C0000184            ;124358;1;JEGRCL;13;1;18/10/2023 11:22;43144;Operator_6
C0000144            ;124357;11;2T1DJM;105;1;18/10/2023 11:22;43144;Operator_6
C0000144            ;124357;10;2T1DJM;95;1;18/10/2023 11:22;43144;Operator_6
C0000144            ;124357;9;2T1DJM;85;2;18/10/2023 11:22;43144;Operator_6
C0000144            ;124357;8;2T1DJM;8;1;18/10/2023 11:22;43144;Operator_6
C0000144            ;124357;7;KTDZY0;105;1;18/10/2023 11:22;43144;Operator_6
C0000144            ;124357;6;I1KDJ0;11;1;18/10/2023 11:22;43144;Operator_6
C0000144            ;124357;5;I1KDJ0;10;1;18/10/2023 11:22;43144;Operator_6
C0000144            ;124357;4;I1KDJ0;9;1;18/10/2023 11:22;43144;Operator_6
C0000144            ;124357;3;JEGRCL;10;1;18/10/2023 11:22;43144;Operator_6
C0000144            ;124357;2;JEGRCL;95;1;18/10/2023 11:22;43144;Operator_6
C0000144            ;124357;1;JEGRCL;9;1;18/10/2023 11:22;43144;Operator_6
C0000114            ;124356;1;6M2FJM;8;1;18/10/2023 11:22;43144;Operator_6
C0000028            ;124355;1;SMMRK3;10;2;18/10/2023 11:22;43144;Operator_6
C0000017            ;124354;1;F7LULH;105;1;18/10/2023 11:22;43144;Operator_6
C0000015            ;124353;2;JEGRCL;11;1;18/10/2023 11:21;43143;Operator_5
C0000015            ;124353;1;4SD17H;105;1;18/10/2023 11:21;43143;Operator_5
C0000015            ;124352;5;CD1NU9;9;1;18/10/2023 11:21;43143;Operator_5
C0000015            ;124352;4;UHYJ3A;105;1;18/10/2023 11:21;43143;Operator_5
C0000015            ;124352;3;UHYJ3A;10;1;18/10/2023 11:21;43143;Operator_5
C0000015            ;124352;2;UHYJ3A;95;1;18/10/2023 11:21;43143;Operator_5
C0000015            ;124352;1;UHYJ3A;9;1;18/10/2023 11:21;43143;Operator_5
C0000015            ;124351;1;Q50W5L;95;1;18/10/2023 11:21;43143;Operator_5
C0000015            ;124350;1;TBCCF7;105;1;18/10/2023 11:21;43143;Operator_5
C0000011            ;124349;1;NM6C73;12;1;18/10/2023 11:20;43142;Operator_6
C0000011            ;124348;132;7BU1V7;12;4;18/10/2023 11:20;43142;Operator_6
C0000011            ;124348;131;7BU1V7;11;4;18/10/2023 11:20;43142;Operator_6
C0000011            ;124348;124;8E9F1P;11;2;18/10/2023 11:20;43142;Operator_6
C0000011            ;124348;121;XUZJ74;12;2;18/10/2023 11:20;43142;Operator_6
C0000011            ;124348;115;2OAVPY;12;2;18/10/2023 11:20;43142;Operator_6
C0000011            ;124348;108;SMMRK3;12;3;18/10/2023 11:20;43142;Operator_6
C0000011            ;124348;130;7BU1V7;105;2;18/10/2023 11:20;43141;Operator_6
C0000011            ;124348;120;XUZJ74;11;4;18/10/2023 11:20;43141;Operator_6
C0000011            ;124348;119;XUZJ74;105;4;18/10/2023 11:20;43141;Operator_6
C0000011            ;124348;114;2OAVPY;11;3;18/10/2023 11:20;43141;Operator_6
C0000011            ;124348;113;2OAVPY;105;3;18/10/2023 11:20;43141;Operator_6
C0000011            ;124348;107;SMMRK3;11;4;18/10/2023 11:20;43141;Operator_6
C0000011            ;124348;106;SMMRK3;105;4;18/10/2023 11:20;43141;Operator_6
C0000011            ;124348;129;7BU1V7;10;5;18/10/2023 11:20;43140;Operator_6
C0000011            ;124348;123;8E9F1P;10;2;18/10/2023 11:20;43140;Operator_6
C0000011            ;124348;118;XUZJ74;10;6;18/10/2023 11:20;43140;Operator_6
C0000011            ;124348;112;2OAVPY;10;4;18/10/2023 11:20;43140;Operator_6
C0000011            ;124348;105;SMMRK3;10;6;18/10/2023 11:20;43140;Operator_6
C0000011            ;124348;104;SMMRK3;95;1;18/10/2023 11:20;43140;Operator_6
C0000011            ;124348;128;7BU1V7;95;4;18/10/2023 11:20;43139;Operator_1
C0000011            ;124348;127;7BU1V7;9;4;18/10/2023 11:20;43139;Operator_1
C0000011            ;124348;122;8E9F1P;9;2;18/10/2023 11:20;43139;Operator_1
C0000011            ;124348;117;XUZJ74;95;3;18/10/2023 11:20;43139;Operator_1
C0000011            ;124348;116;XUZJ74;9;3;18/10/2023 11:20;43139;Operator_1
C0000011            ;124348;111;2OAVPY;95;4;18/10/2023 11:20;43139;Operator_1
C0000011            ;124348;104;SMMRK3;95;4;18/10/2023 11:20;43139;Operator_1
C0000011            ;124348;126;7BU1V7;85;2;18/10/2023 11:20;43138;Operator_1
C0000011            ;124348;125;7BU1V7;8;2;18/10/2023 11:20;43138;Operator_1
C0000011            ;124348;116;XUZJ74;9;2;18/10/2023 11:20;43138;Operator_1
C0000011            ;124348;110;2OAVPY;9;3;18/10/2023 11:20;43138;Operator_1
C0000011            ;124348;109;2OAVPY;85;2;18/10/2023 11:20;43138;Operator_1
C0000011            ;124348;103;SMMRK3;9;6;18/10/2023 11:20;43138;Operator_1
C0000011            ;124348;102;SMMRK3;85;4;18/10/2023 11:20;43138;Operator_1
C0000011            ;124348;101;SMMRK3;8;2;18/10/2023 11:20;43138;Operator_1
C0000011            ;124348;90;2T1DJM;12;1;18/10/2023 11:20;43138;Operator_1
C0000011            ;124348;100;8N10W9;12;5;18/10/2023 11:20;43137;Operator_1
C0000011            ;124348;90;2T1DJM;12;2;18/10/2023 11:20;43137;Operator_1
C0000011            ;124348;72;KTDZY0;12;1;18/10/2023 11:20;43137;Operator_1
C0000011            ;124348;64;AKP0A7;12;4;18/10/2023 11:20;43137;Operator_1
C0000011            ;124348;56;8D9SAW;12;4;18/10/2023 11:20;43137;Operator_1
C0000011            ;124348;41;V7JUQL;12;3;18/10/2023 11:20;43137;Operator_1
C0000011            ;124348;38;LXJQVG;12;5;18/10/2023 11:20;43137;Operator_1
C0000011            ;124348;99;8N10W9;11;9;18/10/2023 11:20;43136;Operator_1
C0000011            ;124348;89;2T1DJM;11;2;18/10/2023 11:20;43136;Operator_1
C0000011            ;124348;79;W25EZN;11;4;18/10/2023 11:20;43136;Operator_1
C0000011            ;124348;72;KTDZY0;12;2;18/10/2023 11:20;43136;Operator_1
C0000011            ;124348;29;I1KDJ0;12;2;18/10/2023 11:20;43136;Operator_1
C0000011            ;124348;21;WRRW1W;115;3;18/10/2023 11:20;43136;Operator_1
C0000011            ;124348;8;O9YFO8;12;2;18/10/2023 11:20;43136;Operator_1
C0000011            ;124348;89;2T1DJM;11;3;18/10/2023 11:20;43135;Operator_1
C0000011            ;124348;71;KTDZY0;11;5;18/10/2023 11:20;43135;Operator_1
C0000011            ;124348;63;AKP0A7;11;3;18/10/2023 11:20;43135;Operator_1
C0000011            ;124348;35;ZGYCSW;11;1;18/10/2023 11:20;43135;Operator_1
C0000011            ;124348;28;I1KDJ0;11;4;18/10/2023 11:20;43135;Operator_1
C0000011            ;124348;20;WRRW1W;11;6;18/10/2023 11:20;43135;Operator_1
C0000011            ;124348;7;O9YFO8;11;2;18/10/2023 11:20;43135;Operator_1
C0000011            ;124348;63;AKP0A7;11;3;18/10/2023 11:20;43134;Operator_1
C0000011            ;124348;55;8D9SAW;11;6;18/10/2023 11:20;43134;Operator_1
C0000011            ;124348;54;8D9SAW;105;5;18/10/2023 11:20;43134;Operator_1
C0000011            ;124348;47;0LNUOV;11;7;18/10/2023 11:20;43134;Operator_1
C0000011            ;124348;46;0LNUOV;105;3;18/10/2023 11:20;43134;Operator_1
C0000011            ;124348;70;KTDZY0;105;2;18/10/2023 11:20;43133;Operator_1
C0000011            ;124348;62;AKP0A7;105;7;18/10/2023 11:20;43133;Operator_1
C0000011            ;124348;46;0LNUOV;105;2;18/10/2023 11:20;43133;Operator_1
C0000011            ;124348;37;LXJQVG;105;4;18/10/2023 11:20;43133;Operator_1
C0000011            ;124348;34;ZGYCSW;105;2;18/10/2023 11:20;43133;Operator_1
C0000011            ;124348;27;I1KDJ0;105;4;18/10/2023 11:20;43133;Operator_1
C0000011            ;124348;6;O9YFO8;105;3;18/10/2023 11:20;43133;Operator_1
C0000011            ;124348;98;8N10W9;105;7;18/10/2023 11:20;43132;Operator_1
